gene,delta
CDC42EP1,0.0033787649881350523
CDC42EP2,0.009609399656404172
CDC42EP3,0.0010046200257845528
CDC42EP4,0.0016215844999555862
CDC42EP5,0.008294549799242934
CDC45,0.005021441865375509
CDC6,-0.004176500397234051
CDC7,-0.0017629852271903723
CDCA4,0.00028538423560359183
CDCA5,-0.004090442462811594
CDCA7,0.0071832917547364206
CDCA7L,0.002592213438238289
CDCA8,-0.00018956030890376896
CDCP1,-0.003236354148808185
CDH1,0.0015628286420069082
CDH10,-0.004199280444480202
CDH11,0.004417052253092024
CDH13,-0.0026079193627291386
CDH2,-0.0023268936224475345
CDH24,0.0032589624140182405
CDH3,0.0010753277473752876
CDH4,-0.004690016852038625
CDH6,0.0024276066298802856
CDHR1,-0.001119214801216739
CDK1,0.003529671093462916
CDK14,0.002184064790746787
CDK18,-0.005163476673961942
CDK2,0.003730021571663855
CDK20,-0.006218345266990333
CDK2AP1,-6.85734754535261e-08
CDK2AP2,0.004302412580158177
CDK4,-0.004193375300360347
CDK5R1,-0.004546692247466677
CDK5R2,0.0008340291698379909
CDK6,0.004641938751259456
CDKAL1,0.0002763040991967114
CDKN1A,-6.85734754535261e-08
CDKN1B,0.00681391838399914
CDKN1C,0.0068340928823590885
CDKN2A,-0.0006825126233065415
CDKN2B,-0.003246434052787406
CDKN2C,0.0020835092998462423
CDKN2D,-0.004925759491679005
CDKN3,-0.004721618061219401
CDO1,0.011439393670899634
CDON,-0.003030595249506607
CDR2L,-0.0004761319347565407
CDS1,-0.00030901693019269594
CDT1,-0.0037531290357568636
CDX1,0.003674681595135343
CDX2,-0.0002377142449012104
CDYL2,-0.007727265013016182
CEACAM1,0.0015877067507643616
CEACAM19,0.001563596428546199
CEACAM5,-0.0031592600370580204
CEACAM6,0.0015876898767075986
CEBPA,8.395500983304771e-08
CEBPB,0.00039562932188969
CEBPD,0.004781701747458511
CEBPG,0.0027861915841570495
CECR1,-0.0032888931998604765
CECR5,-4.6011992797911905e-05
CECR7,-2.9789404615288007e-07
CEL,-0.0011909580264839459
CELF2,0.0011893345709203529
CELF3,0.0009448339855260279
CELSR1,0.002315565944105702
CELSR2,-0.0043373596756825505
CELSR3,-0.0035882717825412302
CEND1,-0.005282267631849358
CENPF,-0.005948579601947002
CENPH,0.0027073842601560427
CENPM,-0.006196176400246778
CENPV,0.0017585712174891244
CENPW,-6.85734754535261e-08
CEP170,0.0019571724589825257
CEP55,-0.002537090569749434
CEP70,-0.005976450169630443
CERCAM,0.00587716997951615
CERK,-0.0050430950233544825
CERKL,-0.004078550369852496
CES1,-6.85734754535261e-08
CES3,-0.004327598527972265
CFB,-2.978940462083912e-07
CFD,0.004316908936831343
CFH,-0.00013765744164417892
CFI,-0.0013225442918178287
CFL2,0.007544730093863361
CFLAR,0.003928316363041973
CGA,0.0063023067837293945
CGB5,-6.85734754535261e-08
CGN,-0.0014763199743571542
CGNL1,-0.0002882976765090639
CGREF1,0.0019388541853955776
CHAC1,0.0037467589890401443
CHAC2,0.00518453324523005
CHAF1A,-0.0016236591009664014
CHCHD10,0.007180995368150089
CHCHD7,-0.004775549106410704
CHD3,0.0066580923422052685
CHD7,-0.001139642236873295
CHDH,0.004662377892096448
CHFR,-6.85734754535261e-08
CHGB,0.0008170918425233764
CHI3L1,-0.010596426306078655
CHI3L2,0.0026724276139437064
CHKA,0.002376774994160946
CHML,-6.85734754535261e-08
CHMP4C,0.0010398770347958552
CHN1,-0.0015542629162541566
CHN2,-0.00443711918449563
CHPF,-0.004714849201018445
CHPF2,-0.007017650026639566
CHPT1,0.00048058188316496553
CHRD,-1.203953364781185e-07
CHRDL1,0.0028729289433180316
CHRNA1,0.007807060751182093
CHRNA3,-0.0027727588649357204
CHRNA5,-0.0011485879588327697
CHRNB1,0.0027164623886248296
CHST10,-0.0025036055695460413
CHST11,6.0522870609980295e-05
CHST12,0.006125218992248438
CHST14,0.00039072802156131514
CHST15,0.0003437022663934086
CHST2,-0.0014831614521156333
CHST3,-0.001938633852938132
CHST6,0.01018053550852982
CHST7,0.005462935068550168
CHSY1,-0.002585127195787129
CHTF18,-0.002030003047229667
CIB1,0.00016630668844896945
CIB2,-0.0019345743817265615
CIITA,-0.001088598902960758
CISD3,0.004699451724424375
CISH,-0.002213441069492339
CITED2,-0.0004834814465081716
CITED4,-0.0001366308631815527
CKAP2L,-0.0019632913835740395
CKAP4,0.006630977971725682
CKB,0.0048280839427539135
CKLF,2.904989476748554e-08
CKMT1A,-6.85734754535261e-08
CKMT1B,-6.85734754535261e-08
CLCA2,-0.0026195091937223913
CLCF1,-6.85734754535261e-08
CLCN2,-0.0009921771015211078
CLCN4,-0.003603563411733013
CLCN5,-0.0022022649700029207
CLDN1,-0.004836181565629316
CLDN11,-0.004794813770398587
CLDN12,-0.0012406378307487365
CLDN15,0.0037798964706515226
CLDN16,0.0009956894595088417
CLDN23,-6.85734754535261e-08
CLDN3,0.0008295856995191864
CLDN4,0.002897431782094617
CLDN6,0.002576543206823323
CLDN7,-6.85734754535261e-08
CLDN9,0.0007382089888346433
CLEC11A,-0.003578975839478027
CLEC2B,-0.01481021622451495
CLEC2D,-5.187074230506017e-05
CLEC3B,-6.85734754535261e-08
CLEC7A,0.002362393695136189
CLGN,0.003555489216182539
CLIC1,0.0010245247745738761
CLIC2,0.0027229543540251977
CLIC3,-0.0030208312311428287
CLIC4,0.0010271719663814682
CLIP1,0.0049249102869804995
CLIP2,0.001956845628653503
CLIP3,-0.002489023111807709
CLIP4,0.001712631300722356
CLMN,0.005872174203199743
CLSPN,0.0005565719755228349
CLSTN2,-0.0030556979219149016
CLSTN3,0.0007461523975089146
CLTB,-0.005905319543004495
CLTCL1,0.0077178395521868
CLU,0.0037763470013496003
CMBL,0.005795979769310677
CMIP,-0.002576540683289663
CMPK2,0.004138840085379292
CMTM3,-0.0008535393925479529
CMTM4,0.0038573271853932223
CMTM6,-0.0031834131264591448
CMTM7,0.0023074659321428714
CMTM8,0.0014350497782413818
CNDP2,-0.001365086075686639
CNFN,-0.0032383499221814716
CNIH2,-0.0030886584328140843
CNIH3,-0.006929690978884795
CNKSR1,-0.001713116223871769
CNN1,-0.0041563849430601985
CNN2,-0.007577725628056253
CNN3,0.003942593879162293
CNNM1,-0.004961445455156754
CNNM4,0.0037368354687072336
CNPY4,-0.006052325457588714
CNR1,-0.0014647554910157679
CNRIP1,0.005927459244141897
CNTFR,-0.0034535411581652076
CNTN1,-0.003895960460726211
CNTNAP1,-0.0032223849102009927
CNTNAP2,0.0014397080323554357
CNTNAP3,-2.9789404615288007e-07
COBL,0.004702463533264922
COBLL1,-0.0017211579674062394
COCH,0.006742441578813763
COL11A1,0.002261143304461588
COL12A1,-0.00308719398013918
COL13A1,0.002603294076371443
COL14A1,-0.0013919795180064032
COL15A1,0.0001771146350375008
COL16A1,0.0027579502847883686
COL17A1,0.003466967596638726
COL18A1,-0.0034820639024804034
COL1A1,0.0024079045362294105
COL1A2,0.0009207677321375618
COL27A1,0.0002646691416939295
COL2A1,0.0033963455223135486
COL3A1,0.002912430621279105
COL4A1,-0.009588674040047762
COL4A2,0.010369506339547807
COL4A4,-0.0015950028219411938
COL4A5,0.0028838933654403154
COL4A6,0.0008125365745159097
COL5A1,-0.005470671868363641
COL5A2,-0.0023410660702661845
COL5A3,0.004509905377559242
COL6A1,0.00040763356415762786
COL6A2,-0.002531966434999311
COL6A3,0.004940182475840493
COL7A1,-0.005868240125745383
COL8A1,0.0009034276117111939
COL9A2,0.010574633505432696
COL9A3,-0.0035528499905738142
COLEC10,-0.0035685953932563796
COLEC12,0.001689477164385056
COMMD3,-2.5718363105831088e-08
COMP,0.0038478215613061972
COMT,0.0007463411000888653
COMTD1,-0.0070918666358004145
COPZ2,-0.005539901167292471
CORO1A,-0.003807246457509683
CORO1B,0.004230046795731746
CORO1C,0.001824317310389345
CORO2A,-0.0033709214217770844
CORO2B,-0.002077750875076778
CORO6,0.0027853973152822675
COTL1,0.0013787514359290265
CP,0.0008406919770040377
CPA4,-0.00010372632512833935
CPD,0.006784967706783662
CPE,-0.004692801996964868
CPEB2,0.004741121195592779
CPEB4,0.0013709694644707393
CPLX1,-0.004768669707344686
CPM,0.0027735398801687072
CPNE1,0.0030807614796555804
CPNE2,0.010741750875923883
CPNE3,0.009879357616831008
CPNE5,0.004933144144222412
CPNE7,-0.0005376475610009979
CPNE8,0.002806724673451666
CPOX,-0.0009835344596503814
CPPED1,-0.0020954721926743636
CPS1,-0.003255008805879256
CPT1A,-0.002914841457247075
CPT1C,-0.00405939010888845
CPVL,-0.006625519033754967
CPXM1,0.0055215564185358
CR2,0.0040392321962651745
CRABP2,0.00703396092808245
CRAT,-0.0030798869318461874
CRB3,-0.0024137018155477308
CREB3L1,0.0045451354972283475
CREB3L2,0.0034749007962504574
CREB3L3,-0.004225953588187614
CREB3L4,0.0022552608395837725
CREB5,0.0003066213162781217
CREG1,0.0048673722680124265
CRELD2,0.0016518967260303885
CRH,-0.00031488355406067425
CRIM1,0.004206646864109986
CRIP2,0.00028192601454257726
CRISP3,0.002501461977647834
CRISPLD1,-0.004361360881631415
CRISPLD2,-0.004805750722296553
CRLF1,0.0005913474282357445
CRMP1,-0.0060260682328670545
CROT,-0.0008115858748425908
CRTAP,0.010365463028648936
CRY1,-0.00455572905110696
CRYAB,-0.0024869038213768957
CRYBG3,-0.011282506658632507
CRYL1,-0.0028005721385476745
CRYM,-0.005738274674057242
CRYZ,-0.0017552088594254833
CSF1,-0.0022093087450312243
CSF1R,0.004401799708142251
CSF2,-0.0007950716649245404
CSF2RA,-0.0018144554108932565
CSF2RB,0.0032758806819464525
CSF3,0.0007355834977223474
CSF3R,-0.0031116414413000504
CSGALNACT1,-0.0024697136174842704
CSGALNACT2,-0.0019951957423441913
CSK,-0.0014937178064662326
CSPG4,-0.0049805110704503885
CSRNP1,0.004867463780458048
CSRP1,-0.002271154717604529
CSRP2,-0.0005487180985282447
CST1,-0.005553956192696663
CST2,-0.005860458452405459
CST3,0.0017178717529475196
CST6,0.00405589104730486
CST7,0.0025490019690542765
CSTA,0.007332599341358326
CSTB,-0.0012789682401188052
CTAG1B,3.529120601308833e-08
CTBP2,-0.0013116000407074058
CTDSPL,-0.0040589806434238596
CTF1,0.0006713173840553477
CTGF,0.01216111831697464
CTH,0.0006214213512331646
CTHRC1,0.012214946868196797
CTNNA1,-0.0005691175920635727
CTNNAL1,0.00230074153405474
CTNNBIP1,-0.002317425242289395
CTNND1,0.007540090951152212
CTPS2,2.828091078316275e-05
CTSA,0.0031451378805177344
CTSB,-0.0018184912418161558
CTSC,-0.0005603480433071795
CTSD,-6.85734754535261e-08
CTSE,0.00045129196945636885
CTSF,0.0006442793705446759
CTSH,-0.0017055286952393223
CTSK,-0.0003746838544150255
CTSO,0.009114076785477487
CTSS,0.002471980178286648
CTSW,0.0007261239754244864
CTSZ,-0.004605780645201507
CTTN,0.008588076794143362
CTTNBP2NL,-0.0006839043505377229
CTXN1,0.0009174726756213669
CUEDC1,0.0013917354412165128
CX3CL1,0.0036195229362808168
CXADR,-0.0014123075045243128
CXCL1,-0.00125928457534219
CXCL10,0.004660964958971281
CXCL12,-0.007370051234558528
CXCL14,-0.0028064882243318268
CXCL16,0.001833359647691879
CXCL17,0.005933520853942331
CXCL2,-0.0017246523506733724
CXCL3,0.001255329538079386
CXCL5,0.003255845420610415
CXCL6,0.0023726066096402265
CXCR4,-0.00017819984720296445
CXXC1,-0.0029116409087173167
CXXC4,-0.004903438653500791
CXXC5,0.0002199446356985213
CXorf21,0.006591548471969355
CXorf57,-0.0027484275408499736
CYB561,0.001160500549296839
CYB5A,0.003963735972146054
CYB5B,0.006199572189475422
CYB5R2,-0.005431001558503845
CYB5R3,-0.0029838688800589708
CYBA,-0.0018297630125440056
CYBB,3.5291205957577176e-08
CYBRD1,-0.000958694049754405
CYFIP1,-0.004606163035338839
CYFIP2,0.003587508971514275
CYGB,-0.0028371586141002214
CYP1A1,0.005910104610219125
CYP1B1,0.009157271577100612
CYP24A1,0.001562896039518702
CYP26B1,0.00017336976443049767
CYP27A1,-0.00630004585588545
CYP27B1,-0.00825458241330046
CYP2J2,0.0018636946660005038
CYP2R1,-0.001559994971221501
CYP2S1,-0.002764427819223314
CYP2U1,0.003182892064936438
CYP3A5,-0.002070322008189629
CYP4F11,-0.002140707454750701
CYP4F3,-0.0007349558775484044
CYP4V2,3.529120601308833e-08
CYP51A1,-6.85734754535261e-08
CYR61,-0.0048082372704761345
CYTH1,0.002293417668900233
CYTH3,-0.0003101781995125674
CYTH4,0.0005359434678745001
CYTIP,-0.005708619008811311
DAAM1,0.008506439106729213
DAAM2,0.004957550643377051
DAB2,-2.2426004447906323e-07
DAB2IP,0.0007812391373136496
DACH1,0.006923552279579526
DACT1,0.004542564062343435
DAG1,0.0052287119421968176
DAGLA,0.003858433431363051
DAP,0.0003302998605121399
DAPK1,0.003778820765120594
DAPP1,-1.0382722748780715e-06
DBH,-0.004511536987461595
DBI,0.0025346278218498774
DBN1,0.003025982826070195
DBNDD1,0.01025693633652458
DBP,0.002960503108941359
DCBLD1,0.001711770525011369
DCBLD2,-0.0026816419894715726
DCDC2,-0.001419483079050654
DCHS1,-0.0009397915863932349
DCK,-0.0033804326219255554
DCLK1,-0.001880415311925232
DCLK2,0.0028598753711211455
DCN,0.0025581301739812656
DCT,0.0003791786115276419
DCXR,-0.0006810998950507741
DDAH1,0.0017773858652039287
DDAH2,-0.00472093108636229
DDB2,-0.0010306167346768036
DDIT3,0.001380546355655099
DDIT4,0.0013911901756931688
DDIT4L,0.0016503997688689376
DDN,-0.0027712634329824515
DDR1,0.0029511265207803894
DDR2,-0.0023748571400355467
DDT,-0.006427422557767848
DDTL,-0.0007078534442483408
DDX1,-0.0026851174343098805
DDX11,-0.00228502491159166
DDX26B,0.002431003364221418
DDX3Y,0.00375887308005185
DDX43,0.004457181649697051
DDX58,0.008460272664734536
DDX60,-0.00442894178952119
DDX60L,-0.007425489996003898
DECR1,0.0007265601673822619
DECR2,-0.003986164417149385
DEF6,0.00033324327552480826
DEFB1,0.0006625783810020325
DEGS1,0.00690239185727598
DEGS2,-0.0031547488851434435
DEK,-0.0038240144485027217
DENND1C,-0.00477587438722793
DENND2A,0.002092943810662995
DENND2D,-0.0004572714087850427
DENND3,0.0007732968662669815
DENND5A,0.006866440866110768
DENND5B,0.0015345227648121407
DEPDC1,-0.0034596658794319723
DEPDC1B,0.003266379121293017
DEPDC7,-0.0027297585757825593
DERL3,-0.003553090110857915
DES,-0.005087347251811869
DFNA5,0.004954324130700183
DFNB31,-0.0033217049309613444
DGAT1,0.0014280314254574988
DGAT2,7.528518888788582e-05
DGCR6,-6.85734754535261e-08
DGKA,-0.0014514780706768038
DGKD,-0.0023948266355089953
DGKE,0.0001072522419405253
DHCR24,0.0009974655369500152
DHCR7,0.0023347576820237914
DHFR,8.395500983304771e-08
DHRS13,-0.002352098361313948
DHRS2,-0.0017218603627343065
DHRS3,0.0018139363806791153
DHRS7,0.0018213145766566297
DHRS9,0.003940286929517367
DHTKD1,0.004575112575721074
DHX32,0.004281719600876088
DHX58,-0.006224756795342845
DIO2,-0.000916701170506462
DIO3,-0.00046387908915945797
DIP2C,-0.0010687653500749406
DIRAS1,-0.004558768649263967
DIRAS3,-0.002235645499066463
DIRC2,0.0022241024381272623
DISP2,-0.007183305650127425
DIXDC1,-0.00016212066571591466
DKK1,0.002410595827476103
DKK2,0.0013307100653919268
DKK3,-0.004887323647642605
DLC1,-0.0018428395205964399
DLG3,0.002581811792913058
DLG4,-0.0004969630945419468
DLG5,0.0028183074348452908
DLGAP5,-0.0015421554742601207
DLK1,-0.0032034305508157335
DLK2,0.0011970896648839102
DLL1,0.0021611626207269086
DLL3,0.004196210075544049
DLX1,-0.0022091333762640497
DLX2,-0.006275167707047946
DLX3,-0.002068056172399302
DLX4,-0.0006503347433489681
DLX5,0.0002832583300088065
DLX6,-0.00048020925978009554
DMBT1,0.005181474002832698
DMBX1,0.003629755044888605
DMD,0.0002467682383610059
DMKN,0.002814318495748813
DMPK,-0.0013242464053525582
DMXL2,0.0028533757135531523
DNAJA4,-0.008755653245729633
DNAJB2,-0.0004072459396994854
DNAJB4,1.0997073934815305e-07
DNAJB5,-0.0020466156757033005
DNAJB9,0.00026476415245985097
DNAJC1,0.005381528258245893
DNAJC12,0.009636112209646608
DNAJC15,-0.011908675344685316
DNAJC22,-0.0026143201993826803
DNAJC6,0.0016076639680903115
DNALI1,-0.00043785601900475646
DNASE2,-0.008482186624979793
DNER,0.0017289601046803216
DNM1,-0.002120831412891322
DNMBP,-0.0029468216477773757
DNMT1,-0.004743391096722449
DNMT3A,0.013053058943123697
DNMT3B,0.00797769927473957
DOC2A,-0.0006242395500969389
DOCK1,0.003198546257366486
DOCK10,0.007466071767632976
DOCK11,-0.0010509391443780935
DOCK2,-0.0013959931033530326
DOCK3,0.0009226713801097075
DOCK4,-0.00256969101516924
DOCK5,-0.004905197553444762
DOCK6,0.0009691608609148639
DOCK8,0.002269549796396375
DOCK9,0.008816606975781793
DOK1,-0.001968108591440809
DOK2,-0.0016620092081859328
DOK3,-0.008650660847024427
DOK4,-0.0009803665813218898
DOK5,-0.002923135565094881
DOK7,-0.00278044688859308
DOPEY2,-0.00431603916315465
DOT1L,-0.0036189177144790308
DPCD,-0.005809891243225063
DPEP1,-0.0023923620173890714
DPF1,-0.00013689685776219207
DPM3,-0.00829579234326333
DPP4,-0.002692526416401664
DPP7,-0.0015815331823313405
DPY19L1,-0.0017228257596047514
DPY19L2,-0.0060314730042466125
DPYD,-0.0013722357557876541
DPYSL2,0.0067381346624598715
DPYSL3,-0.0028053471874796565
DPYSL4,-0.002289716797046537
DPYSL5,-0.001640695568723316
DRAM1,-0.0006463473411284504
DRAP1,0.004413194080650551
DSC2,0.004451881546528147
DSC3,0.0004953162904364206
DSCC1,-0.004235964912385037
DSE,0.008219395095855175
DSEL,0.0010907710091204725
DSG2,0.009466232915458395
DSG3,0.004691503558878318
DSP,-0.0007785906175287183
DST,0.010060978535179954
DSTN,0.0020402243788789076
DTD1,0.012497800305580231
DTL,-0.0007363938258143077
DTNA,0.007930064440479279
DTX1,-0.001678424154417102
DTX2,0.002754617194232589
DTX3,-0.00027038082678210174
DTX3L,-0.006535677430023701
DTX4,-0.0009068676752642113
DUSP1,0.0068865208240450615
DUSP10,0.006932172903920453
DUSP14,0.002107784603416485
DUSP16,0.0029242104190772
DUSP2,-0.0019329754330074667
DUSP22,0.0035419400905533083
DUSP23,-0.0033195931567441272
DUSP26,0.001973469409597306
DUSP3,0.0005606435881526095
DUSP4,0.002854081359962124
DUSP5,0.004618184683314819
DUSP6,0.0037886134536562754
DUSP8,-0.0002598178421418518
DUSP9,0.001535898644637268
DYNC1I1,0.0016429268597339952
DYNC2H1,-0.00023285939895301144
DYNLT1,-0.007011502552751014
DYNLT3,0.0015522463347913962
DYRK1B,0.0023586409763788896
DYRK3,-0.0048438877720936024
DYSF,-0.0011882874895038364
DZIP1,0.0062183387291374626
DZIP1L,-0.004795429136264129
E2F1,0.005458056905249586
E2F2,-0.005293014462903145
E2F5,0.004484431252163135
E2F7,-0.002247447771197064
E2F8,-0.0011538153639843451
EAF2,-0.00126504185648052
EBF1,-0.00019002609177637408
EBF3,-0.00225798936844962
EBF4,0.004137248597806398
EBI3,0.0017764843767159033
EBP,-0.003028937646009866
ECE1,0.00337987965384412
ECEL1,0.002817434637632177
ECH1,0.010626609041536339
ECHDC1,0.004727211434032874
ECHDC2,0.001013126472079684
ECHDC3,0.0033531200043659393
ECM1,-0.002756000983347051
ECT2,-0.005061334984326871
EDA2R,-0.001610238196896041
EDARADD,0.00026635722605727885
EDEM1,0.0008442430217600605
EDIL3,0.0006345911656810421
EDN1,-0.005632989523863541
EDN2,-0.0012724848976686798
EDNRA,0.00517637805352944
EDNRB,-0.003442610801043189
EEF1A2,0.0019723808952233912
EEF1B2,-6.857347539801495e-08
EEPD1,-0.0005409762406913821
EFEMP1,-0.003608761495162649
EFEMP2,-0.002179459925105709
EFHD1,0.006646323430017864
EFHD2,0.008437991515899246
EFNA1,-0.0025564822597041736
EFNA4,-6.85734754535261e-08
EFNA5,-0.0029015476879433733
EFNB1,0.001685731096291887
EFNB2,0.0008358815952434484
EFNB3,0.004373594379564805
EFS,0.0028498853335574004
EGFL7,-0.000583146092340836
EGFR,-0.0006323240802192931
EGLN3,0.0009635276245945623
EGR1,0.002480666687148858
EGR2,-0.0020497936489209945
EHBP1L1,0.004239542487402659
EHD1,-0.0024953443081850435
EHD2,0.004378902200407708
EHD3,-0.00034445301128743777
EHD4,0.0013581122788610678
EHF,0.0008226657808861892
EHHADH,-0.0005718317601883238
EID3,-6.857347539801495e-08
EIF3E,0.009742762615094158
EIF4EBP1,0.01066423070677297
EIF4EBP3,1.099707392926419e-07
EIF5A2,-0.0012102140207359002
EIF5AL1,0.0004269558648283822
ELANE,-0.0008369834521877451
ELAVL2,-0.0030759437532309475
ELAVL3,0.001421213181244052
ELF1,0.0024890016685346072
ELF3,-0.0014757459598407352
ELF4,-0.004522642036975999
ELFN1,-0.008713508889666155
ELFN2,-6.85734754535261e-08
ELK3,0.0007084675594707934
ELL2,0.003635408250428851
ELMO1,-0.00024000194071926995
ELMO3,-0.0018728327399707423
ELN,0.0038005988799055257
ELOVL2,-0.004464275304006615
ELOVL4,-4.9745693770253396e-05
ELOVL5,-0.0023450326356310724
ELOVL6,-0.003227136700337363
ELOVL7,0.0005982251504236258
EMB,0.0019844264615636042
EMID1,0.00464438295746461
EMILIN1,-0.004584870121600637
EMILIN2,0.007015159586994668
EML1,0.006501606327472154
EML2,0.005292754969442426
EML4,0.0018094566062603068
EML5,-0.006182492171312504
EML6,0.003994295123954661
EMP1,0.004899444972769285
EMP2,0.003107596566964077
EMP3,0.00043425688828063747
ENAH,5.019418578555701e-05
ENC1,0.0022272645075083197
ENDOD1,0.0037785652582675855
ENDOG,0.005224489076416261
ENG,0.006392473066892834
ENGASE,0.0059735229706642246
ENHO,-0.0021766510543519413
ENO2,-0.0008732480703314005
ENO3,0.00307197786989466
ENOSF1,0.0011380213152321073
ENOX1,1.049863472035728e-05
ENPP1,-0.00295480874814541
ENPP2,-0.007975139219451588
ENPP4,0.00011059376648303587
ENPP5,0.005061777718744109
ENTPD2,0.0007305802553924101
ENTPD6,0.0007652573967510401
ENTPD7,-7.481478653259543e-08
EPAS1,-0.0014771278943561672
EPB41,-0.0030177778969416313
EPB41L1,-0.0015011119096056125
EPB41L2,-0.011259303164609824
EPB41L3,0.006825641886137435
EPB41L4A,-0.005338634713343671
EPB41L4B,0.0006257849999323217
EPB41L5,-0.0021625893223541914
EPCAM,0.00484359632457787
EPDR1,-0.0014177386875974807
EPGN,-0.000595599319232476
EPHA1,0.0015255541468883749
EPHA2,-0.005860363115550493
EPHA3,0.006020105412619048
EPHA4,-0.005173708427145318
EPHA7,-0.004161452796882403
EPHB1,0.003002392823254152
EPHB2,0.005899428757965508
EPHB3,-6.85734754535261e-08
EPHB4,0.0022268284733434895
EPHB6,0.0007127022440174824
EPHX1,0.00047165888352862506
EPHX2,0.0034476894542869174
EPHX4,-0.00401466265285616
EPN2,0.0036826198226903584
EPN3,0.0018456312402442832
EPOR,0.004524488615160749
EPPK1,0.0043579973099102665
EPS8,0.0012966920982917518
EPS8L1,0.0003761640926896459
EPS8L2,-0.006692988597066962
EPS8L3,-0.0014694903570464102
EPSTI1,0.004581852891850147
ERAP1,-0.004725381376188276
ERAP2,0.004618570547217538
ERBB2,0.008246112495704006
ERBB3,0.002783291172852531
EREG,0.0035271256380558502
ERGIC1,-0.00038016350381947506
ERMP1,-0.002412786413950263
ERN1,0.0011872204158441813
ERN2,-0.0013271176794341089
ERP27,0.007006681373119994
ERRFI1,0.005802151873663175
ESAM,0.0003894453652903418
ESM1,0.004042947213210746
ESPL1,-0.0007898945148446246
ESPN,-9.355710783592874e-05
ESRP1,-0.0016605624047718037
ESRP2,0.002399573472727512
ESYT2,-0.0054874667441136005
ETFB,-0.00012935780383771522
ETHE1,-0.00019889167775877237
ETNK2,-0.002362951501561572
ETS1,0.0019013266717620159
ETS2,-0.004678853030667451
ETV1,0.005275084254341977
ETV4,0.0005323986138404679
ETV5,-0.0013351067369865577
ETV6,-0.0031983451673346375
EVC,-0.0028271270728558173
EVI2A,0.008235040369303337
EVL,-0.004932346001676136
EVPL,-0.0002980469893489879
EXD2,-0.005978980790255051
EXO1,0.00465827039273764
EXOC6B,-0.00024172576633069154
EXPH5,0.006362780289521808
EXT1,-0.002487233861541871
EXT2,-0.0013253756791642979
EXTL1,0.0009656627032245679
EXTL2,0.0016038037778918768
EXTL3,0.002082824219124535
EYA1,0.00293402785500424
EYA2,8.753956398044327e-05
EYA4,-0.0031323773778066943
EZH2,0.006550201432259706
EZR,-0.007969305925184966
F12,0.0020309863462156796
F2R,0.002158994011221771
F2RL1,0.004174515546652491
F2RL2,0.0029301341697026695
F3,-0.003969710448876396
F5,0.0007249952959796913
F8A1,-1.940293517521674e-07
FA2H,0.001404803898506335
FAAH,-0.0028738199664381514
FAAH2,0.008434844401076391
FABP3,0.0006088227448722283
FABP4,-0.006486364274042256
FABP5,-6.85734754535261e-08
FABP6,-0.003733631541313176
FABP7,-0.0030084767555391134
FADS1,-0.0007245228915895852
FADS2,-0.0005047157473351827
FADS3,0.0033889488208714846
FAH,-0.005349442672106464
FAHD2B,0.0013443298264789738
FAIM,0.0021380006629447834
FAM101A,-0.0027167449049961268
FAM101B,0.0018833011946133293
FAM102A,0.0034058560422273176
FAM102B,-0.004704492211810685
FAM105A,-0.003851096968123302
FAM107B,0.0011687904358787526
FAM109A,0.007304987028287191
FAM109B,0.007813426876715657
FAM110A,-0.005446961649533566
FAM110C,-0.0025824517745869358
FAM111A,0.0037804516687098277
FAM111B,0.005576908282558857
FAM114A1,0.005831821044752217
FAM117A,0.002210945001369924
FAM117B,0.002426984449670988
FAM126A,-0.00014190835185695638
FAM127A,0.011648202920031103
FAM127B,0.005646552247130732
FAM127C,-0.005331218948355365
FAM129A,0.0007992072935993355
FAM129B,-0.0018809263842266555
FAM129C,0.0009094565362556262
FAM134B,-0.0006155505663925642
FAM13A,-0.000399923391037893
FAM155A,0.003668557009210427
FAM155B,-0.001431431701675645
FAM160A1,0.0017795770483201578
FAM162A,-0.0010713617357172023
FAM167A,0.001828581272093066
FAM167B,-0.007750320733256155
FAM169A,-0.002447577455514993
FAM171A1,-0.007886248347666047
FAM171A2,0.0035306207333061224
FAM171B,-0.005542256031053516
FAM173A,-3.0413534374273965e-07
FAM174A,-0.0025255885734031813
FAM174B,-0.0028880561926222237
FAM177A1,-0.00022345242536897514
FAM180A,-0.004855811892149953
FAM184A,0.0034382985068744376
FAM195A,1.0997073934815305e-07
FAM195B,-6.85734754535261e-08
FAM196B,-6.85734754535261e-08
FAM198B,0.00271938767200397
FAM20C,-0.0009405671694166506
FAM25A,-6.85734754535261e-08
FAM3C,-6.85734754535261e-08
FAM43A,0.0038984552853165155
FAM46A,0.0014904607589901753
FAM46B,0.007409763979437989
FAM46C,0.003724661360835435
FAM49A,0.0015114375839294647
FAM50A,-0.004209256643625536
FAM50B,-6.85734754535261e-08
FAM53B,-6.857347539801495e-08
FAM57A,-0.0021955460172590757
FAM60A,-6.85734754535261e-08
FAM63A,-0.005412088300352391
FAM64A,0.005123384749726456
FAM65A,-0.0019697340792515505
FAM65B,-0.007493157333879896
FAM65C,-0.0018759811197906484
FAM69A,-0.0017143069662006183
FAM69B,-0.0069815395506842015
FAM72A,-6.85734754535261e-08
FAM72B,-7.481478658810659e-08
FAM72D,-6.85734754535261e-08
FAM78A,0.0036254072457611586
FAM81A,-0.004357345776498545
